"URL","Name","Roaster","Rating","Roaster Location","Coffee Origin","Roast Level","Agtron","Est. Price","Review Date","Aroma","Acidity/Structure","Body","Flavor","Aftertaste","With Milk","Acidity"
"https://www.coffeereview.com/review/berg-wu-championship-sidamo-washed-g1-lot-20-02/","Berg Wu Championship Sidamo Washed G1 Lot 20-02","Kakalove Cafe","95","Chia-Yi, Taiwan","Sidama (also Sidamo) growing region, southern Ethiopia","Light","64/84","NT $340/8 ounces","January 2021","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/kau-yellow-bourbon/","Ka’u Yellow Bourbon","Big Island Coffee Roasters","94","Mountain View, Hawaii","Ka’u growing region, Big Island of Hawai'i","Medium-Light","60/78","$33.00/10 ounces","January 2021","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-natural-hambela-wate/","Ethiopia Natural Hambela Wate","Kakalove Cafe","95","Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia","Medium-Light","58/76","NT $310/8 ounces","January 2021","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/kenya-nyeri-3/","Kenya Nyeri","Nostalgia Coffee Roasters","93","San Diego, California","Nyeri growing region, south-central Kenya","Medium-Light","60/78","$28.00/12 ounces","January 2021","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/kinini-village-rwanda/","Kinini Village Rwanda","PT's Coffee Roasting Co.","94","Topeka, Kansas","Northern Province, Rulindo District, Rwanda","Medium-Light","58/76","$20.00/12 ounces","January 2021","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-natural-guji-uraga-g1-lot-20-05/","Ethiopia Natural Guji Uraga G1 Lot 20-05","Kakalove Cafe","94","Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia","Medium-Light","58/78","NT $375/8 ounces","January 2021","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-honey-yirgacheffe-koke/","Ethiopia Honey Yirgacheffe Koke","Oceana Coffee","93","Tequesta, Florida","Yirgacheffe growing region, south-central Ethiopia","Medium-Light","60/77","$22.00/12 ounces","January 2021","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/kau-lehua-black-honey/","Ka’u Lehua Black Honey","Big Island Coffee Roasters","93","Mountain View, Hawaii","Ka’u growing region, Big Island of Hawai'i","Medium-Light","58/78","$27.00/10 ounces","January 2021","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/espresso-havana-4/","Espresso Havana","Paradise Roasters","93","Minneapolis, Minnesota","Indonesia; Ethiopia","Medium","47/63","$18.95/12 ounces","January 2021","9",NA,"8","9","8","9",NA
"https://www.coffeereview.com/review/taiwan-taitung-luan-mountain-valley-of-tears/","Taiwan Taitung Luan Mountain Valley of Tears","MT49 Cafe","92","Taichung City, Taiwan","Taitung Luan Mountain, Taiwan","Medium-Light","60/78","NT $800/8 ounces","January 2021","8","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/thailand-robusta-panid-choosit-espresso/","Thailand Robusta Panid Choosit Espresso","Paradise Roasters","91","Minneapolis, Minnesota","Tha Sae, Chumphon, Thailand","Medium","48/62","$16.95/12 ounces","January 2021","8",NA,"8","9","7","9",NA
"https://www.coffeereview.com/review/kenya-nyeri-muchoki-estate-aa/","Kenya Nyeri Muchoki Estate AA","Kakalove Cafe","94","Chia-Yi, Taiwan","Nyeri growing region, south-central Kenya","Light","62/80","NT $350/8 ounces","January 2021","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/thailand-robusta-panid-choosit/","Thailand Robusta Panid Choosit","Paradise Roasters","90","Minneapolis, Minnesota","Tha Sae, Chumphon, Thailand","Medium-Light","56/70","$16.95/12 ounces","January 2021","8","8","8","9","7",NA,NA
"https://www.coffeereview.com/review/bright-house-signature-coffee/","Bright House Signature Coffee","Red Bean Coffee","93","Taoyuan City, Taiwan","Columbia; Guatemala; Brazil","Medium-Light","60/78","NT $450/460 grams","January 2021","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-uraga-dambi-uddo-wet-fermented/","Ethiopia Uraga Dambi Uddo Wet-Fermented","Kakalove Cafe","93","Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia","Medium-Light","60/76","NT $300/8 ounces","January 2021","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/guoxing-taiwan-coffee/","Guoxing Taiwan Coffee","Red Bean Coffee","92","Taoyuan City, Taiwan","Sun Moon Lake, Taiwan","Light","62/80","NT $1500/230 grams","January 2021","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/peru-el-corazon-gesha/","Peru El Corazon Gesha","Wonderstate Coffee","93","Viroqua, Wisconsin","Chirinos, Cajamarca Region, Peru","Medium-Light","59/77","$20.00/6 ounces","January 2021","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/fruity-espresso-blend-2/","Fruity Espresso Blend","NINETYs Roastery","95","Hong Kong, China","Panama; Ethiopia; Kenya","Medium-Light","56/74","HKD $118/200 grams","January 2021","9",NA,"9","9","9","9",NA
"https://www.coffeereview.com/review/ethiopia-yirgacheffe-cleopatra-natural/","Ethiopia Yirgacheffe Cleopatra Natural","Quartet Kaffe","94","Taipei, Taiwan","Yirgacheffe growing region, southern Ethiopia","Medium-Light","56/76","NT $600/200 grams","January 2021","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-hambela-benti-g1-washed/","Ethiopia Hambela Benti G1 Washed","Quartet Kaffe","93","Taipei, Taiwan","Guji Zone, Oromia region, southern Ethiopia","Medium-Light","57/74","NT $520/200 grams","January 2021","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/taiwan-alluring-scent-estate-natural/","Taiwan Alluring Scent Estate Natural","Quartet Kaffe","93","Taipei, Taiwan","Alishan, Taiwan","Medium-Light","60/78","NT $900/100 grams","January 2021","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/revolution-medium-roast/","Revolution Medium Roast","Kafe 1804","88","San Antonio, Texas","Central Plateau, Blue Pine Forest, Haiti","Medium","46/60","$20.00/12 ounces","January 2021","8","7","8","8","7",NA,NA
"https://www.coffeereview.com/review/guatemala-sierra-roja-geisha/","Guatemala Sierra Roja Geisha","GK Coffee","93","Yilan, Taiwan","San Cristobal Acasaguastlán, El Progreso Department, Guatemala","Light","62/80","NT $1,000/200 grams","January 2021","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/independence-dark-roast/","Independence Dark Roast","Kafe 1804","86","San Antonio, Texas","Central Plateau, Blue Pine Forest, Haiti","Medium-Dark","40/56","$21.00/12 ounces","January 2021","7","7","7","8","7",NA,NA
"https://www.coffeereview.com/review/ethiopia-yirgacheffe-dumerso-g1-natural/","Ethiopia Yirgacheffe Dumerso G1 Natural","RamsHead Coffee Roasters","94","Bozeman, Montana","Yirgacheffe growing region, southern Ethiopia","Medium-Light","57/73","$18.95/12 ounces","January 2021","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/guatemala-gesha/","Guatemala Acetenango Gesha Lot 2","RamsHead Coffee Roasters","93","Bozeman, Montana","Acatenango, Guatemala","Medium-Light","58/76","$29.95/12 ounces","January 2021","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/guatemala-santa-felisa-solar-eclipse-gesha-natural/","Guatemala Santa Felisa Solar Eclipse Gesha Natural","Euphora Coffee","94","Taipei, Taiwan","Acatenango growing region, Guatemala","Light","64/80","NT $620/4 ounces","January 2021","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/guatemala-acatenango/","Guatemala Acatenango","Sunny's Coffee","93","Tochigi, Japan","Acatenango, Guatemala","Medium-Light","58/76","¥ 2,420/200 grams","January 2021","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/kenya-gachatha-ab/","Kenya Gachatha AB","Sunny's Coffee","93","Tochigi, Japan","South-central Kenya","Medium-Light","59/77","¥ 2,420/200 grams","January 2021","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/coral/","Coral","Finca Tasta","94","Llayla District, Satipo Province, Peru","Llayla District, Satipo Province, Peru","Medium-Light","58/78","$10.00/250 grams","January 2021","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/zafiro/","Zafiro","Finca Tasta","92","Llayla District, Satipo Province, Peru","Llayla District, Satipo Province, Peru","Medium-Light","60/78","$10.00/250 grams","January 2021","8","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/columbia-la-esperanza-winey-natural/","Colombia La Esperanza Winey Natural","Coffee Please","93","Taipei, Taiwan","Valle de Cauca, Colombia","Medium-Light","54/72","NT $470/227 grams","January 2021","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/costa-rica-cumbres-del-poas-anaerobic/","Costa Rica Cumbres Del Poas Anaerobic","Coffee Please","92","Taipei, Taiwan","Central Valley, Costa Rica","Medium-Light","59/79","NT $360/115 grams","January 2021","9","8","9","8","8",NA,NA
"https://www.coffeereview.com/review/super-instant-coffee/","Super Instant Coffee","Yum China","89","Shanghai, China","Sidamo, Ethiopia","NA","0/0","NA","January 2021","8","8","7","9","7",NA,NA
"https://www.coffeereview.com/review/costa-rica-las-lajas-perla-negra/","Costa Rica Las Lajas Red Honey","Durango Coffee Company","93","Durango, Colorado","Sabanilla de Alajuela, Costa Rica","Medium-Light","54/70","$15.95/12 ounces","January 2021","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/papua-new-guinea-kenta/","Papua New Guinea Kenta","Revel Coffee","92","Billings, Montana","Western Highlands Province, Papua New Guinea","Medium-Light","58/78","$17.75/12 ounces","January 2021","8","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-guji-goro-muda-washed-g1/","Ethiopia Guji Goro Muda Washed G1","94 Fresh Coffee","95","Kaohsiung City, Taiwan","Guji Zone, southern Ethiopia","Light","64/82","NT $450/8 ounces","January 2021","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/ethiopian-guji-ana-sora-alcoholic-natural-g1/","Ethiopian Guji Ana Sora Alcoholic Natural G1","Normandy Coffee Thai Cuisine","94","Kaohsiung City, Taiwan","Guji Zone, southern Ethiopia","Medium-Light","60/80","NT $300/8 ounces","January 2021","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/rum-barrel-aged-kauai-coffee/","Rum Barrel Aged Kauai Coffee","Kauai Coffee Company","92","Kalaheo, Kauai, Hawaii","Kalaheo, Kauai, Hawaii","Medium","50/70","$50.00/10 ounces","December 2020","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/panama-hacienda-la-esmeralda-gesha-2/","Panama Hacienda La Esmeralda Gesha","Big Shoulders Coffee","96","Chicago, Illinois","Boquete growing region, western Panama","Medium-Light","58/78","$56.00/8 ounces","December 2020","9","9","9","10","9",NA,NA
"https://www.coffeereview.com/review/ethiopia-cup-of-excellence-guji-natural/","Ethiopia Cup of Excellence Guji Natural","Paradise Roasters","95","Minneapolis, Minnesota","West Guji Zone, Hambela Wamena Woreda, Ethiopia","Light","68/90","$19.95/4 ounces","December 2020","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/ethiopia-sidama-telamo-fto-natural/","Ethiopia Sidama Telamo FTO Natural","Souvenir Coffee","95","Berkeley, California","Sidamo (also Sidama) growing region, south-central Ethiopia","Medium-Light","58/76","$23.00/12 ounces","December 2020","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/ethiopia-guji-laayyoo-natural/","Ethiopia Guji Laayyoo Natural","Paradise Roasters","94","Minneapolis, Minnesota","Guji Zone, southern Ethiopia","Light","64/82","$24.95/12 ounces","December 2020","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/peru-wilmer-alarcon-mirez/","Peru Wilmer Alarcon Mirez","Big Shoulders Coffee","93","Chicago, Illinois","Cajamarca, Peru","Medium-Light","56/72","$22.00/12 ounces","December 2020","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/hawaii-kau-champagne-natural/","Hawai’i Ka’u Champagne Natural","Paradise Roasters","93","Minneapolis, Minnesota","Ka’u growing region, Big Island of Hawai’i","Medium-Light","60/78","$19.95/4 ounces","December 2020","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/guatemala-bella-carmona-4/","Guatemala Bella Carmona","Big Shoulders Coffee","93","Chicago, Illinois","Antigua growing region, Guatemala","Medium-Light","59/77","$18.00/12 ounces","December 2020","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/thailand-omkoi-sopas-estate/","Thailand Omkoi Sopa’s Estate","Paradise Roasters","93","Minneapolis, Minnesota","Omkoi District, Chiang Mai Province, Thailand","Light","64/82","$29.95/12 ounces","December 2020","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/espresso-blend-20/","Espresso Blend","Souvenir Coffee","93","Berkeley, California","Brazil; East Timor","Medium","51/69","$17.00/12 ounces","December 2020","9",NA,"8","9","8","9",NA
"https://www.coffeereview.com/review/burundi-buhorwa-3/","Burundi Buhorwa","Big Shoulders Coffee","93","Chicago, Illinois","Kayanza Province, Burundi","Light","63/81","$22.00/12 ounces","December 2020","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/monte-alban-2/","Jose Cienfuegos Mexico","JBC Coffee Roasters","92","Madison, Wisconsin","Veracruz, Mexico","Medium-Light","58/76","$16.00/12 ounces","December 2020","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/cual-bicicleta/","Cual Bicicleta","Merge Coffee Company","93","Harrisonburg, Virginia","Marcala, Honduras","Medium-Light","56/76","$17.99/12 ounces","December 2020","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/pena-blanca-black-honey/","Pena Blanca Black Honey","Merge Coffee Company","93","Harrisonburg, Virginia","Los Planes, Comayagua, Honduras","Medium-Light","60/78","$17.99/12 ounces","December 2020","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/la-joya/","La Joya","Merge Coffee Company","93","Harrisonburg, Virginia","San Jose, La Paz, Honduras","Medium-Light","58/74","$17.99/12 ounces","December 2020","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/magic-cat-kenya-civet-afca-toh-no-2-gatuya-factory-new-murarandia-aa/","Magic Cat Kenya Civet AFCA TOH NO.2 Gatuya Factory New Murarandia AA","Good Chance Biotechnology, Ltd.","94","Taichung City, Taiwan","Murang'a County, central Kenya","Medium-Light","56/78","USD $206.00/8 ounces","December 2020","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/magic-cat-civet-ethiopia-sidamo-shantwene-litchi-rose-washed/","Magic Cat Civet Ethiopia Sidamo Shantwene Litchi Rose Washed","Good Chance Biotechnology, Ltd.","93","Taichung City, Taiwan","Sidamo growing region, south-central Ethiopia","Medium-Light","56/78","USD $206.00/8 ounces","December 2020","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-grade-1-chelchele/","Ethiopia Grade 1 Chelchele","Nostalgia Coffee Roasters","94","San Diego, California","Yirgacheffe growing region, southern Ethiopia","Light","62/80","$22.00/12 ounces","December 2020","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-natural-yirgacheffe-gr-1-cleopatra/","Ethiopia Natural Yirgacheffe Gr.1 Cleopatra","Simon Hsieh Aroma Roast Coffees","95","Taoyuan, Taiwan","Yirgacheffe growing region, southern Ethiopia","Medium","47/73","NT $1100/8 ounces","December 2020","9",NA,"9","9","9","9",NA
"https://www.coffeereview.com/review/taiwan-alishan-zhou-zhu-yuan-farm-estate-reserve-washed/","Taiwan Alishan Zhou-Zhu-Yuan Farm Estate Reserve Washed","Simon Hsieh Aroma Roast Coffees","94","Taoyuan, Taiwan","Alishan, Taiwan","Medium","46/64","NT $1100/8 ounces","December 2020","9",NA,"9","9","8","9",NA
"https://www.coffeereview.com/review/ethiopia-keramo-zero-oxygen-natural/","Ethiopia Keramo Zero Oxygen Natural","Theory Coffee Roasters","94","Redding, California","Keramo Village, Sidama Region, Ethiopia","Medium-Light","60/78","$55.00/8 ounces","December 2020","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/panama-elida-asd-natural/","Panama Elida ASD Natural","modcup coffee","94","Jersey City, New Jersey","Boquete growing region, western Panama","Light","62/80","$60.00/150 grams","December 2020","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/sumatra-mutu-batak-2/","Sumatra Mutu Batak","Jackrabbit Java","93","Thermopolis, Wyoming","Lintong growing region, North Sumatra Province, Indonesia","Light","555/73","$14.00/12 ounces","December 2020","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/peru-chacra-don-dago/","Peru Chacra Don Dago","SkyTop Coffee","92","Manlius, New York","Villa Rica, Oxampampa, Pasco Department, Peru","Medium-Light","54/72","$15.00/12 ounces","December 2020","9","8","9","9","7",NA,NA
"https://www.coffeereview.com/review/dharma-espresso-blend/","Dharma Espresso Blend","Temple Coffee Roasters","92","Sacramento, California","Brazil; Ethiopia; Costa Rica","Medium","44/70","$16.50/12 ounces","December 2020","8",NA,"8","9","8","9",NA
"https://www.coffeereview.com/review/colombia-planadas/","Colombia Planadas","SkyTop Coffee","92","Manlius, New York","Tolima Department, Colombia","Medium-Light","52/70","$15.00/12 ounces","December 2020","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-sidama-bensa-bekele/","Ethiopia Sidama Bensa Bekele","Drink Coffee Do Stuff","91","Truckee, California","Sidamo (also Sidama) growing region, south-central Ethiopia","Medium-Light","57/77","$21.00/12 ounces","December 2020","8","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/bowstring-christmas-blend/","Bowstring Christmas Blend","Bridge Coffee Co.","92","Marysville, California","Africa; Central America","Medium","50/66","$20.00/12 ounces","December 2020","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/peru-yanesha-geisha/","Peru Yanesha Geisha","94 Fresh Coffee","94","Kaohsiung City, Taiwan","Pasco Department, Villa Rica, Peru","Medium-Light","61/79","NT $1,000/8 ounces","December 2020","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/vertical-support-espresso/","Vertical Support Espresso","Bridge Coffee Co.","90","Marysville, California","Not disclosed","Medium","46/60","$14.00/12 ounces","December 2020","8",NA,"8","9","7","9",NA
"https://www.coffeereview.com/review/honduras-el-retono/","Honduras El Retono","94 Fresh Coffee","93","Kaohsiung City, Taiwan","La Paz, Honduras","Light","64/80","NT $450/8 ounces","December 2020","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/flower-queens-of-africa-blend/","Flower Queens of Africa Blend","Green Stone Coffee","93","Taipei, Taiwan","Guji Zone, Oromia Region, southern Ethiopia","Medium-Light","60/76","NT $300/100 grams","November 2020","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/umoja-organic-red-bourbon/","Umoja Organic Red Bourbon","Equiano Coffee","93","Eugene, Oregon","South Kivu Province, Democratic Republic of the Congo","Light","64/80","$24.00/16 ounces","November 2020","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-guji-chembi/","Ethiopia Guji Chembi","Vennel Coffee","95","Keelung, Taiwan","Guji Zone, Oromia Region, southern Ethiopia","Medium-Light","58/76","NT $450/227 grams","November 2020","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/kenya-nyeri-2/","Kenya Nyeri","Peacock Coffee Roaster","94","Taipei, Taiwan","Nyeri growing region, south-central Kenya","Medium-Light","57/77","NT $450/225 grams","November 2020","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/kona-red-bourbon-anaerobic-washed-uluwehi-farm/","Kona Red Bourbon Anaerobic Washed Uluwehi Farm","Paradise Roasters","95","Minneapolis, Minnesota","Holualoa, Kona, Big Island of Hawai’i","Medium-Light","58/74","$29.95/4 ounces","November 2020","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/wush-wush/","Wush Wush","Red Rooster Coffee Roaster","95","Floyd, Virginia","Sidama growing region, southern Ethiopia","Light","60/82","$20.99/12 ounces","November 2020","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/kona-lactic-natural-black-rock-farm/","Kona Lactic Natural Black Rock Farm","Paradise Roasters","93","Minneapolis, Minnesota","Kona, Big Island of Hawai’i","Medium-Light","59/73","$24.95/4 ounces","November 2020","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/kau-yellow-caturra-anaerobic-natural/","Ka’u Yellow Caturra Anaerobic Natural","Paradise Roasters","93","Minneapolis, Minnesota","Ka’u growing region, Big Island of Hawai’i","Medium-Light","58/77","$24.95/12 ounces","November 2020","9","9","8","9","8",NA,NA
"https://www.coffeereview.com/review/organic-red-honey-ramirez-estate-microlot/","Organic Red Honey Ramirez Estate Microlot","Cafe Kreyol","92","Manassas, Virginia","Jarabacoa, Dominican Republic","Medium","52/68","$12.99/12 ounces","November 2020","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/coffea-diversa-yellow-dalle-honey/","Coffea Diversa Yellow Dalle Honey","Paradise Roasters","92","Minneapolis, Minnesota","Suchitan, Guatemala","Light","64/82","$19.95/4 ounces","November 2020","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/honey-typica-anaerobic/","Honey Typica Anaerobic","Hala Tree Kona Coffee","95","Captain Cook, Hawai’i","North Kona growing district, “Big Island” of Hawai’i","Medium-Light","56/74","$75.00/16 ounces","November 2020","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/geisha/","Geisha","Hala Tree Kona Coffee","94","Captain Cook, Hawaii","North Kona growing district, “Big Island” of Hawai’i","Medium-Light","55/71","$33.00/8 ounces","November 2020","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/holiday-blend-27/","Holiday Blend","Hala Tree Kona Coffee","93","Captain Cook, Hawai’i","North Kona growing district, “Big Island” of Hawai’i","Medium","50/64","$65.00/16 ounces","November 2020","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/natural-typica-anaerobic/","Natural Typica Anaerobic","Hala Tree Kona Coffee","93","Captain Cook, Hawai’i","North Kona growing district, “Big Island” of Hawai’i","Medium-Light","54/70","$75.00/16 ounces","November 2020","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/panama-abu-natural-asd-geisha-bop-gn11/","Panama Abu Natural ASD Geisha BOP GN11","Kakalove Cafe","96","Chia-Yi, Taiwan","Boquete growing region, western Panama","Medium-Light","58/76","NT $1200/4 ounces","November 2020","9","9","9","10","9",NA,NA
"https://www.coffeereview.com/review/ethiopia-kochere-boji/","Ethiopia Kochere Boji","Lexington Coffee Roasters","95","Lexington, Virginia","Yirgacheffe growing region, southern Ethiopia","Medium-Light","60/77","$19.95/12 ounces","November 2020","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/panama-finca-minerva-mirage-pacamara-bop-pac04/","Panama Finca Minerva-Mirage Pacamara BOP PAC04","Kakalove Cafe","95","Chia-Yi, Taiwan","Boquete growing region, western Panama","Medium-Light","46/76","NT $600/4 ounces","November 2020","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/tanzania-shimiligwanda/","Tanzania Shimiligwanda","Lexington Coffee Roasters","94","Lexington, Virginia","Songwe Region, southwestern Tanzania","Light","62/80","$17.95/12 ounces","November 2020","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/kona-sl34-2/","Kona SL34","Kona Farm Direct","93","Holualoa, Hawaii","Kona growing region, Big Island of Hawai’i","Medium","46/60","$32.00/7 ounces","November 2020","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/kona-pointu-laurina/","Kona Pointu Laurina","Kona Farm Direct","93","Holualoa, Hawai’i","Kona growing region, Big Island of Hawai’i","Medium","48/68","$50.00/7 ounces","November 2020","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/costa-rica-naranjo-cattleya/","Costa Rica Naranjo Cattleya","Lexington Coffee Roasters","93","Lexington, Virginia","Naranjo, Central Valley, Costa Rica","Medium-Light","60/76","$19.95/12 ounces","November 2020","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/k7-sweet-spot/","K7 Sweet Spot","Kona Farm Direct","92","Holualoa, Hawaii","Kona growing region, Big Island of Hawai’i","Medium-Light","47/76","$32.00/7 ounces","November 2020","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-natural-guji-blue-donkey-2020/","Ethiopia Natural Guji Blue-Donkey 2020","Kakalove Cafe","95","Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia","Medium-Light","59/77","NT $325/8 ounces","November 2020","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/colombia-fudam-narino/","Colombia FUDAM Nariño","Lexington Coffee Roasters","92","Lexington, Virginia","Nariño Department, southern Colombia","Medium-Light","58/76","$18.95/12 ounces","November 2020","9","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/kenya-washed-peaberry-rnyeusi/","Kenya Washed Peaberry Rnyeusi","Kakalove Cafe","94","Chia-Yi, Taiwan","Central Province, Kenya","Medium-Light","52/74","NT $325/8 ounces","November 2020","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-coe-2nd-place-washed-sidamo-rumudamo/","Ethiopia COE 2nd place Washed Sidamo Rumudamo","Kakalove Cafe","94","Chia-Yi, Taiwan","Arbegona, Sidama (also Sidamo) growing region, south-central Ethiopia","Medium-Light","60/78","NT $350/20 grams","November 2020","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/ethiopia-yirgacheffe-natural-haru-suke-g1/","Ethiopia Yirgacheffe Natural Haru Suke G1","Kakalove Cafe","94","Chia-Yi, Taiwan","Gedeo, Yirgacheffe growing region, south-central Ethiopia","Medium-Light","60/80","NT $310/8 ounces","November 2020","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/finca-sophia-gesha-washed/","Finca Sophia Gesha Washed","Equator Coffees","98","San Rafael, California","Nueva Suiza, Chiriquí, Panama","Medium-Light","58/76","$50.00/4 ounces","November 2020","10","10","9","10","9",NA,NA
"https://www.coffeereview.com/review/colombia-granja-la-esperanza-java-anaerobic/","Colombia Granja La Esperanza Java Anaerobic","Bird Rock Coffee Roasters","95","San Diego, California","Valle del Cauca growing region, Colombia","Medium-Light","53/73","$85.00/6 ounces","November 2020","9","9","9","9","9",NA,NA
"https://www.coffeereview.com/review/ethiopia-guji-super-natural-decaf-water-process/","Ethiopia Guji Super-Natural Decaf Water Process","Big Shoulders Coffee","91","Chicago, Illinois","Guji Zone, Oromia Region, Southern Ethiopia","Medium","47/65","$18.00/12 ounces","November 2020","8","8","8","9","8",NA,NA
"https://www.coffeereview.com/review/virtuoso-shantawene-ethiopia-daya-bensa-natural/","Shantawene Ethiopia Daya Bensa Natural","Cafe Virtuoso","94","San Diego, California","Sidamo (also Sidama) growing region, south-central Ethiopia","Light","62/80","$19.00/12 ounces","November 2020","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/tigesit-waqa/","Tigesit Waqa","Bird Rock Coffee Roasters","93","San Diego, California","Yirgacheffe growing region, south-Central Ethiopia","Medium-Light","56/74","$20.00/12 ounces","November 2020","9","8","9","9","8",NA,NA
"https://www.coffeereview.com/review/kenya-aa-faq/","Kenya AA FAQ","Small Eyes Cafe","94","Yilan, Taiwan","Kenya","Medium-Light","60/77","NT $330/200 grams","November 2020","9","9","9","9","8",NA,NA
"https://www.coffeereview.com/review/ardent-ethiopia-natural/","Ardent Ethiopia Natural","JBC Coffee Roasters","97","Madison, Wisconsin","Sidamo (also Sidama) growing region, south-central Ethiopia","Medium-Light","57/77","$35.00/8 ounces","November 2020","10","9","9","10","9",NA,NA
"https://www.coffeereview.com/review/kona-mocca-3/","Kona Mocca®","Hula Daddy Kona Coffee","96","Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i","Medium-Light","52/70","$74.95/8 ounces","November 2020","10","9","9","10","8",NA,NA
